dataset,foundational_model,adapter,n_features,n_components,is_fine_tuned,pca_in_preprocessing,use_revin,context_length,forecasting_horizon,running_time,seed,metric,value,train_size
ETTh1,AutonLab/MOMENT-1-small,dropoutLinearAE,7,7,ft_then_supervised,False,True,512.0,96,1596.6213953495026,19859.0,scaled_mae,0.553019173116337,8033.0
ETTh1,AutonLab/MOMENT-1-small,linearDecoder,7,7,ft_then_supervised,False,True,512.0,96,1542.3009741306305,26071.0,mse,0.40216979999496766,8033.0
ETTh1,AutonLab/MOMENT-1-small,linearDecoder,7,7,ft_then_supervised,False,True,512.0,96,1542.3009741306305,26071.0,mae,0.41687024577554005,8033.0
ETTh1,AutonLab/MOMENT-1-small,linearDecoder,7,7,ft_then_supervised,False,True,512.0,96,1542.3009741306305,26071.0,scaled_mse,0.5603513290476263,8033.0
ETTh1,AutonLab/MOMENT-1-small,linearDecoder,7,7,ft_then_supervised,False,True,512.0,96,1542.3009741306305,26071.0,scaled_mae,0.5483830245184519,8033.0
Illness,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,24,52.589699506759644,23431.0,mse,3.9544494512534647,141.0
Illness,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,24,52.589699506759644,23431.0,mae,1.450934936604509,141.0
Illness,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,24,52.589699506759644,23431.0,scaled_mse,3.431089514843142,141.0
Illness,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,24,52.589699506759644,23431.0,scaled_mae,1.3700670534206407,141.0
Illness,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,24,64.84492611885071,24017.0,mse,5.224735591031424,141.0
Illness,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,24,64.84492611885071,24017.0,mae,1.6351301842327879,141.0
Illness,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,24,64.84492611885071,24017.0,scaled_mse,4.39854070748304,141.0
Illness,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,24,64.84492611885071,24017.0,scaled_mae,1.5441591322652244,141.0
Illness,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,24,65.9234824180603,25367.0,mse,3.6950996661688085,141.0
Illness,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,24,65.9234824180603,25367.0,mae,1.3064386372305687,141.0
Illness,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,24,65.9234824180603,25367.0,scaled_mse,2.726344398772493,141.0
Illness,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,24,65.9234824180603,25367.0,scaled_mae,1.182664092617648,141.0
ETTh2,AutonLab/MOMENT-1-small,linearEncoder,7,7,ft_then_supervised,False,True,512.0,96,1378.8564071655273,30581.0,mse,0.3219231470161127,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearEncoder,7,7,ft_then_supervised,False,True,512.0,96,1378.8564071655273,30581.0,mae,0.39126281920173783,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearEncoder,7,7,ft_then_supervised,False,True,512.0,96,1378.8564071655273,30581.0,scaled_mse,0.9037003498167625,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearEncoder,7,7,ft_then_supervised,False,True,512.0,96,1378.8564071655273,30581.0,scaled_mae,0.6963942048450577,8033.0
ETTh2,AutonLab/MOMENT-1-small,dropoutLinearAE,7,7,ft_then_supervised,False,True,512.0,96,1426.7525024414062,19415.0,mse,0.3082817563108996,8033.0
ETTh2,AutonLab/MOMENT-1-small,dropoutLinearAE,7,7,ft_then_supervised,False,True,512.0,96,1426.7525024414062,19415.0,mae,0.36884986504998957,8033.0
ETTh2,AutonLab/MOMENT-1-small,dropoutLinearAE,7,7,ft_then_supervised,False,True,512.0,96,1426.7525024414062,19415.0,scaled_mse,0.8036844290290053,8033.0
ETTh2,AutonLab/MOMENT-1-small,dropoutLinearAE,7,7,ft_then_supervised,False,True,512.0,96,1426.7525024414062,19415.0,scaled_mae,0.6433361918232363,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearDecoder,7,7,ft_then_supervised,False,True,512.0,96,1975.488220691681,5423.0,mse,0.30020175358614404,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearDecoder,7,7,ft_then_supervised,False,True,512.0,96,1975.488220691681,5423.0,mae,0.36640148315183396,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearDecoder,7,7,ft_then_supervised,False,True,512.0,96,1975.488220691681,5423.0,scaled_mse,0.8181520015759323,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearDecoder,7,7,ft_then_supervised,False,True,512.0,96,1975.488220691681,5423.0,scaled_mae,0.6470491555196608,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearEncoder,7,7,ft_then_supervised,False,True,512.0,96,1380.5070757865906,20651.0,mse,0.3275247623878253,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearEncoder,7,7,ft_then_supervised,False,True,512.0,96,1380.5070757865906,20651.0,mae,0.38927942409617294,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearEncoder,7,7,ft_then_supervised,False,True,512.0,96,1380.5070757865906,20651.0,scaled_mse,0.8747721169122656,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearEncoder,7,7,ft_then_supervised,False,True,512.0,96,1380.5070757865906,20651.0,scaled_mae,0.6781713945890803,8033.0
ETTh2,AutonLab/MOMENT-1-small,dropoutLinearAE,7,7,ft_then_supervised,False,True,512.0,96,1433.5886325836182,22218.0,mse,0.3122668137744852,8033.0
ETTh2,AutonLab/MOMENT-1-small,dropoutLinearAE,7,7,ft_then_supervised,False,True,512.0,96,1433.5886325836182,22218.0,mae,0.3722413423688543,8033.0
ETTh2,AutonLab/MOMENT-1-small,dropoutLinearAE,7,7,ft_then_supervised,False,True,512.0,96,1433.5886325836182,22218.0,scaled_mse,0.811181641639069,8033.0
ETTh2,AutonLab/MOMENT-1-small,dropoutLinearAE,7,7,ft_then_supervised,False,True,512.0,96,1433.5886325836182,22218.0,scaled_mae,0.6465475487834446,8033.0
ETTh1,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,3720.1757323741913,24630.0,mse,0.44556787308413276,8033.0
ETTh1,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,3720.1757323741913,24630.0,mae,0.4426057793959847,8033.0
ETTh1,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,3720.1757323741913,24630.0,scaled_mse,0.6075512684088354,8033.0
ETTh1,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,3720.1757323741913,24630.0,scaled_mae,0.5780811639370655,8033.0
ExchangeRate,AutonLab/MOMENT-1-small,dropoutLinearAE,8,8,ft_then_supervised,False,True,512.0,96,3008.7029373645782,10768.0,mse,0.11572447148576581,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,dropoutLinearAE,8,8,ft_then_supervised,False,True,512.0,96,3008.7029373645782,10768.0,mae,0.2548335399207411,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,dropoutLinearAE,8,8,ft_then_supervised,False,True,512.0,96,3008.7029373645782,10768.0,scaled_mse,0.49398330293092885,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,dropoutLinearAE,8,8,ft_then_supervised,False,True,512.0,96,3008.7029373645782,10768.0,scaled_mae,0.4902338368170756,4704.0
ETTh2,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,3359.5426013469696,16550.0,mse,0.36971127660893727,8033.0
ETTh2,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,3359.5426013469696,16550.0,mae,0.4250625225433497,8033.0
ETTh2,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,3359.5426013469696,16550.0,scaled_mse,1.0372607341269948,8033.0
ETTh2,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,3359.5426013469696,16550.0,scaled_mae,0.7557448325470986,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearEncoder,7,7,ft_then_supervised,False,True,512.0,96,1322.3412227630615,13626.0,mse,0.3236989585254728,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearEncoder,7,7,ft_then_supervised,False,True,512.0,96,1322.3412227630615,13626.0,mae,0.3895976264660347,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearEncoder,7,7,ft_then_supervised,False,True,512.0,96,1322.3412227630615,13626.0,scaled_mse,0.8903186630653097,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearEncoder,7,7,ft_then_supervised,False,True,512.0,96,1322.3412227630615,13626.0,scaled_mae,0.6941519754508151,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearDecoder,7,7,ft_then_supervised,False,True,512.0,96,2863.361835718155,15789.0,mse,0.3038701670762381,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearDecoder,7,7,ft_then_supervised,False,True,512.0,96,2863.361835718155,15789.0,mae,0.3677484175272456,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearDecoder,7,7,ft_then_supervised,False,True,512.0,96,2863.361835718155,15789.0,scaled_mse,0.8270952555743376,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearDecoder,7,7,ft_then_supervised,False,True,512.0,96,2863.361835718155,15789.0,scaled_mae,0.6501499483415065,8033.0
ExchangeRate,AutonLab/MOMENT-1-small,dropoutLinearAE,8,8,ft_then_supervised,False,True,512.0,96,2121.0624282360077,28237.0,mse,0.15151000016175217,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,dropoutLinearAE,8,8,ft_then_supervised,False,True,512.0,96,2121.0624282360077,28237.0,mae,0.29289014307111244,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,dropoutLinearAE,8,8,ft_then_supervised,False,True,512.0,96,2121.0624282360077,28237.0,scaled_mse,0.5084672416782282,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,dropoutLinearAE,8,8,ft_then_supervised,False,True,512.0,96,2121.0624282360077,28237.0,scaled_mae,0.5156590901569394,4704.0
ETTh2,AutonLab/MOMENT-1-small,dropoutLinearAE,7,7,ft_then_supervised,False,True,512.0,96,3752.1801030635834,16423.0,mse,0.3023920566237066,8033.0
ETTh2,AutonLab/MOMENT-1-small,dropoutLinearAE,7,7,ft_then_supervised,False,True,512.0,96,3752.1801030635834,16423.0,mae,0.3666422011645181,8033.0
ETTh2,AutonLab/MOMENT-1-small,dropoutLinearAE,7,7,ft_then_supervised,False,True,512.0,96,3752.1801030635834,16423.0,scaled_mse,0.7957058073939485,8033.0
ETTh2,AutonLab/MOMENT-1-small,dropoutLinearAE,7,7,ft_then_supervised,False,True,512.0,96,3752.1801030635834,16423.0,scaled_mae,0.6395663844179089,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearDecoder,7,7,ft_then_supervised,False,True,512.0,96,2135.2784316539764,30873.0,mse,0.29768702987481155,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearDecoder,7,7,ft_then_supervised,False,True,512.0,96,2135.2784316539764,30873.0,mae,0.36188702960781777,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearDecoder,7,7,ft_then_supervised,False,True,512.0,96,2135.2784316539764,30873.0,scaled_mse,0.808580835223535,8033.0
ETTh2,AutonLab/MOMENT-1-small,linearDecoder,7,7,ft_then_supervised,False,True,512.0,96,2135.2784316539764,30873.0,scaled_mae,0.6399071976635291,8033.0
ETTh1,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,4489.326725482941,9241.0,mse,0.4227754193808381,8033.0
ETTh1,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,4489.326725482941,9241.0,mae,0.4379630457089948,8033.0
ETTh1,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,4489.326725482941,9241.0,scaled_mse,0.5940682658077102,8033.0
ETTh1,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,4489.326725482941,9241.0,scaled_mae,0.5735186703571292,8033.0
ExchangeRate,AutonLab/MOMENT-1-small,dropoutLinearAE,8,8,ft_then_supervised,False,True,512.0,96,2842.1497480869293,15870.0,mse,0.12259039677156845,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,dropoutLinearAE,8,8,ft_then_supervised,False,True,512.0,96,2842.1497480869293,15870.0,mae,0.258971214944587,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,dropoutLinearAE,8,8,ft_then_supervised,False,True,512.0,96,2842.1497480869293,15870.0,scaled_mse,0.4021683679127391,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,dropoutLinearAE,8,8,ft_then_supervised,False,True,512.0,96,2842.1497480869293,15870.0,scaled_mae,0.4531746827828631,4704.0
ETTh2,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,5245.146800279617,7010.0,mse,0.31496062016734633,8033.0
ETTh2,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,5245.146800279617,7010.0,mae,0.37918632572692307,8033.0
ETTh2,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,5245.146800279617,7010.0,scaled_mse,0.8433844724448579,8033.0
ETTh2,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,5245.146800279617,7010.0,scaled_mae,0.6656890977550585,8033.0
ExchangeRate,AutonLab/MOMENT-1-small,AEflow,8,8,ft_then_supervised,False,True,512.0,96,758.6420588493347,10956.0,mse,0.267206222283761,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,AEflow,8,8,ft_then_supervised,False,True,512.0,96,758.6420588493347,10956.0,mae,0.3794758113513534,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,AEflow,8,8,ft_then_supervised,False,True,512.0,96,758.6420588493347,10956.0,scaled_mse,0.6408163085844517,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,AEflow,8,8,ft_then_supervised,False,True,512.0,96,758.6420588493347,10956.0,scaled_mae,0.6018096928999818,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,AEflow,8,8,ft_then_supervised,False,True,512.0,96,756.5379729270935,17841.0,mse,0.5397653786552035,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,AEflow,8,8,ft_then_supervised,False,True,512.0,96,756.5379729270935,17841.0,mae,0.505446496181007,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,AEflow,8,8,ft_then_supervised,False,True,512.0,96,756.5379729270935,17841.0,scaled_mse,0.981336196416071,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,AEflow,8,8,ft_then_supervised,False,True,512.0,96,756.5379729270935,17841.0,scaled_mae,0.7542680896050702,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearDecoder,8,8,ft_then_supervised,False,True,512.0,96,1688.0919926166534,27935.0,mse,0.1257924710172733,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearDecoder,8,8,ft_then_supervised,False,True,512.0,96,1688.0919926166534,27935.0,mae,0.2604909612706794,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearDecoder,8,8,ft_then_supervised,False,True,512.0,96,1688.0919926166534,27935.0,scaled_mse,0.4324541463162413,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearDecoder,8,8,ft_then_supervised,False,True,512.0,96,1688.0919926166534,27935.0,scaled_mae,0.46118274524395414,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearEncoder,8,8,ft_then_supervised,False,True,512.0,96,1894.408706665039,7893.0,mse,0.22866744887585083,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearEncoder,8,8,ft_then_supervised,False,True,512.0,96,1894.408706665039,7893.0,mae,0.346352529350111,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearEncoder,8,8,ft_then_supervised,False,True,512.0,96,1894.408706665039,7893.0,scaled_mse,0.5771590528914368,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearEncoder,8,8,ft_then_supervised,False,True,512.0,96,1894.408706665039,7893.0,scaled_mae,0.5649393651417067,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,AEflow,8,8,ft_then_supervised,False,True,512.0,96,933.2787849903107,23159.0,mse,0.283139656734552,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,AEflow,8,8,ft_then_supervised,False,True,512.0,96,933.2787849903107,23159.0,mae,0.37407394635279556,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,AEflow,8,8,ft_then_supervised,False,True,512.0,96,933.2787849903107,23159.0,scaled_mse,1.0409439623095587,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,AEflow,8,8,ft_then_supervised,False,True,512.0,96,933.2787849903107,23159.0,scaled_mae,0.6827642456434787,4704.0
ETTh1,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,3804.6664097309113,4453.0,mse,0.49617837450089747,8033.0
ETTh1,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,3804.6664097309113,4453.0,mae,0.45580552533222723,8033.0
ETTh1,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,3804.6664097309113,4453.0,scaled_mse,0.6725954585066288,8033.0
ETTh1,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,3804.6664097309113,4453.0,scaled_mae,0.602072223655806,8033.0
ETTh2,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,2689.535692214966,15868.0,mse,0.32084550466962025,8033.0
ETTh2,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,2689.535692214966,15868.0,mae,0.3866500700335394,8033.0
ETTh2,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,2689.535692214966,15868.0,scaled_mse,0.841149826651347,8033.0
ETTh2,AutonLab/MOMENT-1-small,AEflow,7,7,ft_then_supervised,False,True,512.0,96,2689.535692214966,15868.0,scaled_mae,0.6728454193438922,8033.0
ExchangeRate,AutonLab/MOMENT-1-small,linearEncoder,8,8,ft_then_supervised,False,True,512.0,96,1962.000874042511,12087.0,mse,0.32126431431065755,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearEncoder,8,8,ft_then_supervised,False,True,512.0,96,1962.000874042511,12087.0,mae,0.4306473920931777,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearEncoder,8,8,ft_then_supervised,False,True,512.0,96,1962.000874042511,12087.0,scaled_mse,0.9565591197787989,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearEncoder,8,8,ft_then_supervised,False,True,512.0,96,1962.000874042511,12087.0,scaled_mae,0.743074047378022,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearDecoder,8,8,ft_then_supervised,False,True,512.0,96,2360.054522037506,23867.0,mse,0.11347342335746695,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearDecoder,8,8,ft_then_supervised,False,True,512.0,96,2360.054522037506,23867.0,mae,0.24461151195286132,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearDecoder,8,8,ft_then_supervised,False,True,512.0,96,2360.054522037506,23867.0,scaled_mse,0.37931367706180796,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearDecoder,8,8,ft_then_supervised,False,True,512.0,96,2360.054522037506,23867.0,scaled_mae,0.42376242466956177,4704.0
Weather,AutonLab/MOMENT-1-small,linearEncoder,21,21,ft_then_supervised,False,True,512.0,96,4404.762055158615,2896.0,mse,0.19118711962747365,10000.0
Weather,AutonLab/MOMENT-1-small,linearEncoder,21,21,ft_then_supervised,False,True,512.0,96,4404.762055158615,2896.0,mae,0.23333493957037732,10000.0
Weather,AutonLab/MOMENT-1-small,linearEncoder,21,21,ft_then_supervised,False,True,512.0,96,4404.762055158615,2896.0,scaled_mse,0.529120390275353,10000.0
Weather,AutonLab/MOMENT-1-small,linearEncoder,21,21,ft_then_supervised,False,True,512.0,96,4404.762055158615,2896.0,scaled_mae,0.4478162177023501,10000.0
ExchangeRate,AutonLab/MOMENT-1-small,linearDecoder,8,8,ft_then_supervised,False,True,512.0,96,862.5543975830078,24757.0,mse,0.2137241070822415,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearDecoder,8,8,ft_then_supervised,False,True,512.0,96,862.5543975830078,24757.0,mae,0.3283526361357772,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearDecoder,8,8,ft_then_supervised,False,True,512.0,96,862.5543975830078,24757.0,scaled_mse,0.5177426631696628,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearDecoder,8,8,ft_then_supervised,False,True,512.0,96,862.5543975830078,24757.0,scaled_mae,0.5287624014220516,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearEncoder,8,8,ft_then_supervised,False,True,512.0,96,1937.2944197654724,3392.0,mse,0.337426400290749,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearEncoder,8,8,ft_then_supervised,False,True,512.0,96,1937.2944197654724,3392.0,mae,0.4624408215300315,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearEncoder,8,8,ft_then_supervised,False,True,512.0,96,1937.2944197654724,3392.0,scaled_mse,0.9666332549005384,4704.0
ExchangeRate,AutonLab/MOMENT-1-small,linearEncoder,8,8,ft_then_supervised,False,True,512.0,96,1937.2944197654724,3392.0,scaled_mae,0.764073973918207,4704.0
Weather,AutonLab/MOMENT-1-small,dropoutLinearAE,21,21,ft_then_supervised,False,True,512.0,96,7206.536973953247,4631.0,mse,0.1545130100095191,10000.0
Weather,AutonLab/MOMENT-1-small,dropoutLinearAE,21,21,ft_then_supervised,False,True,512.0,96,7206.536973953247,4631.0,mae,0.21050367694887653,10000.0
Weather,AutonLab/MOMENT-1-small,dropoutLinearAE,21,21,ft_then_supervised,False,True,512.0,96,7206.536973953247,4631.0,scaled_mse,0.45262874682492016,10000.0
Weather,AutonLab/MOMENT-1-small,dropoutLinearAE,21,21,ft_then_supervised,False,True,512.0,96,7206.536973953247,4631.0,scaled_mae,0.41787002485310937,10000.0
Weather,AutonLab/MOMENT-1-small,linearEncoder,21,21,ft_then_supervised,False,True,512.0,96,4405.993885755539,6753.0,mse,0.19431918269288648,10000.0
Weather,AutonLab/MOMENT-1-small,linearEncoder,21,21,ft_then_supervised,False,True,512.0,96,4405.993885755539,6753.0,mae,0.24809681516593207,10000.0
Weather,AutonLab/MOMENT-1-small,linearEncoder,21,21,ft_then_supervised,False,True,512.0,96,4405.993885755539,6753.0,scaled_mse,0.5334786926393322,10000.0
Weather,AutonLab/MOMENT-1-small,linearEncoder,21,21,ft_then_supervised,False,True,512.0,96,4405.993885755539,6753.0,scaled_mae,0.4661963097623887,10000.0
Weather,AutonLab/MOMENT-1-small,linearDecoder,21,21,ft_then_supervised,False,True,512.0,96,9273.226301670074,21586.0,mse,0.15507725706499126,10000.0
Weather,AutonLab/MOMENT-1-small,linearDecoder,21,21,ft_then_supervised,False,True,512.0,96,9273.226301670074,21586.0,mae,0.21021170574395145,10000.0
Weather,AutonLab/MOMENT-1-small,linearDecoder,21,21,ft_then_supervised,False,True,512.0,96,9273.226301670074,21586.0,scaled_mse,0.4495676265993142,10000.0
Weather,AutonLab/MOMENT-1-small,linearDecoder,21,21,ft_then_supervised,False,True,512.0,96,9273.226301670074,21586.0,scaled_mae,0.4149984022343965,10000.0
Weather,AutonLab/MOMENT-1-small,AEflow,21,21,ft_then_supervised,False,True,512.0,96,12238.701612472534,21920.0,mse,0.1708020287929164,10000.0
Weather,AutonLab/MOMENT-1-small,AEflow,21,21,ft_then_supervised,False,True,512.0,96,12238.701612472534,21920.0,mae,0.2275699901814618,10000.0
Weather,AutonLab/MOMENT-1-small,AEflow,21,21,ft_then_supervised,False,True,512.0,96,12238.701612472534,21920.0,scaled_mse,0.4891685446146774,10000.0
Weather,AutonLab/MOMENT-1-small,AEflow,21,21,ft_then_supervised,False,True,512.0,96,12238.701612472534,21920.0,scaled_mae,0.4437024553843563,10000.0
Weather,AutonLab/MOMENT-1-small,dropoutLinearAE,21,21,ft_then_supervised,False,True,512.0,96,6016.979448080063,11202.0,mse,0.15670046428563486,10000.0
Weather,AutonLab/MOMENT-1-small,dropoutLinearAE,21,21,ft_then_supervised,False,True,512.0,96,6016.979448080063,11202.0,mae,0.21243219251560005,10000.0
Weather,AutonLab/MOMENT-1-small,dropoutLinearAE,21,21,ft_then_supervised,False,True,512.0,96,6016.979448080063,11202.0,scaled_mse,0.4533868300389211,10000.0
Weather,AutonLab/MOMENT-1-small,dropoutLinearAE,21,21,ft_then_supervised,False,True,512.0,96,6016.979448080063,11202.0,scaled_mae,0.4188454193437479,10000.0
Weather,AutonLab/MOMENT-1-small,linearEncoder,21,21,ft_then_supervised,False,True,512.0,96,4408.361691951752,7626.0,mse,0.18110252274260338,10000.0
Weather,AutonLab/MOMENT-1-small,linearEncoder,21,21,ft_then_supervised,False,True,512.0,96,4408.361691951752,7626.0,mae,0.23959561602687351,10000.0
Weather,AutonLab/MOMENT-1-small,linearEncoder,21,21,ft_then_supervised,False,True,512.0,96,4408.361691951752,7626.0,scaled_mse,0.5363170452086253,10000.0
Weather,AutonLab/MOMENT-1-small,linearEncoder,21,21,ft_then_supervised,False,True,512.0,96,4408.361691951752,7626.0,scaled_mae,0.46817193288721176,10000.0
Weather,AutonLab/MOMENT-1-small,linearDecoder,21,21,ft_then_supervised,False,True,512.0,96,5584.855613708496,17455.0,mse,0.15495676395594127,10000.0
Weather,AutonLab/MOMENT-1-small,linearDecoder,21,21,ft_then_supervised,False,True,512.0,96,5584.855613708496,17455.0,mae,0.21011623294526682,10000.0
Weather,AutonLab/MOMENT-1-small,linearDecoder,21,21,ft_then_supervised,False,True,512.0,96,5584.855613708496,17455.0,scaled_mse,0.4469773255606182,10000.0
Weather,AutonLab/MOMENT-1-small,linearDecoder,21,21,ft_then_supervised,False,True,512.0,96,5584.855613708496,17455.0,scaled_mae,0.4145144599562151,10000.0
Weather,AutonLab/MOMENT-1-small,dropoutLinearAE,21,21,ft_then_supervised,False,True,512.0,96,5573.728865623474,27215.0,mse,0.15639734540461095,10000.0
Weather,AutonLab/MOMENT-1-small,dropoutLinearAE,21,21,ft_then_supervised,False,True,512.0,96,5573.728865623474,27215.0,mae,0.2132516825815108,10000.0
Weather,AutonLab/MOMENT-1-small,dropoutLinearAE,21,21,ft_then_supervised,False,True,512.0,96,5573.728865623474,27215.0,scaled_mse,0.4560702242320492,10000.0
Weather,AutonLab/MOMENT-1-small,dropoutLinearAE,21,21,ft_then_supervised,False,True,512.0,96,5573.728865623474,27215.0,scaled_mae,0.42214694655144475,10000.0
Illness,AutonLab/MOMENT-1-small,,7,7,ft,False,False,512.0,24,8.694152116775513,26458.0,mse,2.971893301518388,141.0
Illness,AutonLab/MOMENT-1-small,,7,7,ft,False,False,512.0,24,8.694152116775513,26458.0,mae,1.155868068768484,141.0
Illness,AutonLab/MOMENT-1-small,,7,7,ft,False,False,512.0,24,8.694152116775513,26458.0,scaled_mse,2.2522195941648957,141.0
Illness,AutonLab/MOMENT-1-small,,7,7,ft,False,False,512.0,24,8.694152116775513,26458.0,scaled_mae,1.063973298689453,141.0
Illness,AutonLab/MOMENT-1-small,pca,7,7,ft,False,False,512.0,24,8.727903366088867,3332.0,mse,2.9805295251665425,141.0
