dataset,foundational_model,adapter,n_features,n_components,is_fine_tuned,pca_in_preprocessing,use_revin,context_length,forecasting_horizon,running_time,seed,metric,value,train_size
Illness,AutonLab/MOMENT-1-small,pca,7,7,False,False,False,512.0,24,2.3731629848480225,27039.0,scaled_mae,1.6224193017956698,
Illness,AutonLab/MOMENT-1-small,pca,7,7,False,False,False,512.0,24,2.324401617050171,25553.0,mse,5.062778204166567,
Illness,AutonLab/MOMENT-1-small,pca,7,7,False,False,False,512.0,24,2.324401617050171,25553.0,mae,1.5941491128129552,
Illness,AutonLab/MOMENT-1-small,pca,7,7,False,False,False,512.0,24,2.324401617050171,25553.0,scaled_mse,5.099226858615837,
Illness,AutonLab/MOMENT-1-small,pca,7,7,False,False,False,512.0,24,2.324401617050171,25553.0,scaled_mae,1.6195357025956152,
Illness,AutonLab/MOMENT-1-small,pca,7,7,False,False,False,512.0,24,2.409961700439453,31870.0,mse,5.138668986608272,
Illness,AutonLab/MOMENT-1-small,pca,7,7,False,False,False,512.0,24,2.409961700439453,31870.0,mae,1.6059589447568543,
Illness,AutonLab/MOMENT-1-small,pca,7,7,False,False,False,512.0,24,2.409961700439453,31870.0,scaled_mse,5.178330391753806,
Illness,AutonLab/MOMENT-1-small,pca,7,7,False,False,False,512.0,24,2.409961700439453,31870.0,scaled_mae,1.6316727366263113,
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,987.701141834259,11255.0,mse,0.7090547468401655,
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,987.701141834259,11255.0,mae,0.5786959529279713,
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,987.701141834259,11255.0,scaled_mse,0.7025059621836571,
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,987.701141834259,11255.0,scaled_mae,0.5781102969498254,
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,1828.9036841392517,15988.0,mse,0.49834214840964375,
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,1828.9036841392517,15988.0,mae,0.5336666522982474,
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,1828.9036841392517,15988.0,scaled_mse,0.5761889901707566,
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,1828.9036841392517,15988.0,scaled_mae,0.5672712632738149,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,2010.1885170936584,23923.0,mse,0.3762770794453481,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,2010.1885170936584,23923.0,mae,0.4271282988070891,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,2010.1885170936584,23923.0,scaled_mse,0.3742900479954488,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,2010.1885170936584,23923.0,scaled_mae,0.42547220291929844,
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1047.7281754016876,2175.0,mse,0.7083857034529634,
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1047.7281754016876,2175.0,mae,0.5804696997811926,
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1047.7281754016876,2175.0,scaled_mse,0.7018365850250021,
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1047.7281754016876,2175.0,scaled_mae,0.5798731785178113,
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,955.2955002784729,6950.0,mse,0.500030335425483,
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,955.2955002784729,6950.0,mae,0.5314592759830286,
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,955.2955002784729,6950.0,scaled_mse,0.5832782485742706,
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,955.2955002784729,6950.0,scaled_mae,0.5659863714866272,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,937.4678158760071,3256.0,mse,0.37452004380953513,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,937.4678158760071,3256.0,mae,0.4248389007104444,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,937.4678158760071,3256.0,scaled_mse,0.37247862248456026,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,937.4678158760071,3256.0,scaled_mae,0.4231597895064114,
ETTm2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,3898.238969564438,29256.0,mse,0.2893988607428509,
ETTm2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,3898.238969564438,29256.0,mae,0.354442403358437,
ETTm2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,3898.238969564438,29256.0,scaled_mse,0.28743574665053373,
ETTm2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,3898.238969564438,29256.0,scaled_mae,0.3532525385382928,
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,1339.1662435531616,16618.0,mse,0.5086945025514058,
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,1339.1662435531616,16618.0,mae,0.5359910218637663,
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,1339.1662435531616,16618.0,scaled_mse,0.5931260752737934,
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,1339.1662435531616,16618.0,scaled_mae,0.5707454022902794,
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,2239.1805629730225,6503.0,mse,0.712340922133581,
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,2239.1805629730225,6503.0,mae,0.581837172221577,
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,2239.1805629730225,6503.0,scaled_mse,0.7057506430765609,
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,2239.1805629730225,6503.0,scaled_mae,0.5812379445676208,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1795.085748910904,26652.0,mse,0.37523311846731305,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1795.085748910904,26652.0,mae,0.4255583733790507,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1795.085748910904,26652.0,scaled_mse,0.3732210205618569,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1795.085748910904,26652.0,scaled_mae,0.4238913061857732,
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,1130.415521144867,9678.0,mse,0.5166726808321402,
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,1130.415521144867,9678.0,mae,0.5403228068959139,
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,1130.415521144867,9678.0,scaled_mse,0.6018838523340807,
